SK_ID_CURR;NAME_CAR;PRICE_CAR;DOWN_PAYMENT;PERCENT_DOWN_PAYMENT;INTEREST_RATE;AMT_CREDIT;AMT_ANNUITY;INCOME_TOTAL;TENOR;RATIO_DTI;DATA_BLACKLIST;DEBITUR;AGE;OCCUPATION_TYPE;TOTAL_DEPENDENTS;NAME_HOUSING_TYPE;PARTNER_OCCUPATION;SCOR;TARGET
108327;MAZDA MX-5;943300000;349021000;37,00%;0,06;594279000;16523024,12;34173589;36;48,4;Tidak Ada;Lama;27;Profesional;0;Milik Sendiri; profesional;70;0
108332;MAZDA MX-30 EV;860000000;361200000;42,00%;0,08;498800000;8330248,192;49151351;60;16,9;Ada;Lama;42;Profesional;3;Milik Sendiri;Karyawan;70;0
108346;MAZDA MX-30 EV;860000000;438600000;51,00%;0,06;421400000;8789925,358;44949085;48;19,6;Tidak Ada;Baru;32;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
108349;MAZDA CX-60;1188800000;665728000;56,00%;0,04;523072000;14538739,55;20680431;36;70,3;Tidak Ada;Baru;23;Profesional;0;KPR; profesional;68;0
108353;MAZDA 6;717700000;337319000;47,00%;0,04;380381000;6346130,791;9631351;60;65,9;Tidak Ada;Baru;32;Swasta Nasional;3;Orang Tua;Tidak Bekerja;55;1
108362;MAZDA 6;717700000;244018000;34,00%;0,06;473682000;5651062,743;8294535;84;68,1;Tidak Ada;Baru;45;Swasta Nasional;2;Sewa;Wiraswasta;57;1
108363;MAZDA MX-5;943300000;349021000;37,00%;0,08;594279000;16528117,48;32288830;36;51,2;Tidak Ada;Lama;46;Profesional;3;KPR; profesional;68;0
108377;MAZDA CX-9;955500000;468195000;49,00%;0,08;487305000;13552951,2;30930178;36;43,8;Ada;Baru;23;Profesional;1;KPR;Tidak Bekerja;40;1
108378;MAZDA 6;717700000;423443000;59,00%;0,06;294257000;6137866,792;14444061;48;42,5;Tidak Ada;Baru;36;Karyawan;3;Sewa;Tidak Bekerja;65;0
108381;MAZDA 2;371100000;144729000;39,00%;0,04;226371000;3776686,988;5275364;60;71,6;Tidak Ada;Lama;40;Wiraswasta;1;Sewa;Wiraswasta;53;1
108383;MAZDA CX-30;585500000;351300000;60,00%;0,08;234200000;3911275,314;5988136;60;65,3;Tidak Ada;Baru;50;Wiraswasta;2;Sewa;Wiraswasta;53;1
108390;MAZDA MX-5;943300000;358454000;38,00%;0,04;584846000;12194244,77;49739020;48;24,5;Tidak Ada;Baru;49;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
108407; MAZDA CX-5;647700000;278511000;43,00%;0,08;369189000;7704006,742;31211375;48;24,7;Tidak Ada;Baru;42;Profesional;3;Milik Sendiri; profesional;98;0
108408;MAZDA CX-3;403300000;181485000;45,00%;0,06;221815000;3702557,236;48025397;60;7,7;Tidak Ada;Baru;27;Profesional;1;KPR;Tidak Bekerja;98;0
108411;MAZDA CX-30;585500000;316170000;54,00%;0,06;269330000;4495682,17;37024250;60;12,1;Tidak Ada;Lama;28;Profesional;1;KPR; profesional;98;0
108412;MAZDA 3;583800000;262710000;45,00%;0,04;321090000;8924667,889;39702003;36;22,5;Tidak Ada;Lama;45;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
108419;MAZDA CX-9;955500000;382200000;40,00%;0,06;573300000;11958386,82;43383389;48;27,6;Tidak Ada;Baru;52;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
108436;MAZDA CX-3;403300000;225848000;56,00%;0,08;177452000;3702958,117;47995711;48;7,7;Tidak Ada;Lama;44;Profesional;3;KPR;Tidak Bekerja;98;0
108437;MAZDA CX-3;403300000;237947000;59,00%;0,04;165353000;2758686,066;5204879;60;53,0;Tidak Ada;Baru;27;Wiraswasta;1;Sewa;Wiraswasta;51;1
108438; MAZDA CX-5;647700000;220218000;34,00%;0,04;427482000;17819172,51;47937111;24;37,2;Tidak Ada;Baru;46;Profesional;2;Milik Sendiri;Tidak Bekerja;83;0
108441;MAZDA CX-8;828800000;455840000;55,00%;0,08;372960000;6228647,485;47126835;60;13,2;Tidak Ada;Baru;34;Profesional;1;Milik Sendiri; profesional;98;0
108448;MAZDA MX-5;943300000;490516000;52,00%;0,04;452784000;7554074,688;36075623;60;20,9;Tidak Ada;Lama;44;Profesional;1;Milik Sendiri; profesional;100;0
108449;MAZDA CX-3;403300000;125023000;31,00%;0,04;278277000;4642666,795;46568439;60;10,0;Tidak Ada;Baru;50;Profesional;3;Milik Sendiri;Tidak Bekerja;100;0
108466;MAZDA 2;371100000;178128000;48,00%;0,08;192972000;3222743,894;5431786;60;59,3;Tidak Ada;Lama;31;Wiraswasta;1;Sewa;Tidak Bekerja;51;1
108467; MAZDA CX-5;647700000;252603000;39,00%;0,06;395097000;6594996,986;44862437;60;14,7;Tidak Ada;Baru;47;Profesional;2;KPR;Karyawan;98;0
108473;MAZDA MX-30 EV;860000000;318200000;37,00%;0,08;541800000;22593817,31;35694039;24;63,3;Tidak Ada;Baru;49;Profesional;3;Milik Sendiri;Tidak Bekerja;68;0
108474;MAZDA CX-3;403300000;237947000;59,00%;0,08;165353000;2761490,636;14824974;60;18,6;Tidak Ada;Baru;37;Karyawan;1;Orang Tua;Tidak Bekerja;93;0
108476;MAZDA 3;583800000;303576000;52,00%;0,04;280224000;5842768,945;9448397;48;61,8;Tidak Ada;Lama;27;Swasta Nasional;1;Orang Tua;Tidak Bekerja;55;1
108479;MAZDA CX-9;955500000;382200000;40,00%;0,04;573300000;15934822,33;30840093;36;51,7;Tidak Ada;Baru;24;Profesional;0;KPR; profesional;68;0
108486;MAZDA 6;717700000;387558000;54,00%;0,08;330142000;5513562,146;9217403;60;59,8;Tidak Ada;Baru;23;Swasta Nasional;1;KPR;Swasta Nasional;55;1
108493;MAZDA CX-30;585500000;193215000;33,00%;0,04;392285000;6544732,563;15275917;60;42,8;Tidak Ada;Baru;48;Karyawan;3;KPR;Karyawan;65;0
108501; MAZDA CX-5;647700000;265557000;41,00%;0,08;382143000;6382008,891;11134859;60;57,3;Tidak Ada;Baru;46;Karyawan;1;Orang Tua;Tidak Bekerja;65;0
108506;MAZDA CX-8;828800000;439264000;53,00%;0,06;389536000;6502172,241;9428676;60;69,0;Tidak Ada;Baru;50;Swasta Nasional;2;KPR;Tidak Bekerja;55;1
108510;MAZDA CX-8;828800000;439264000;53,00%;0,04;389536000;10827118,35;22378875;36;48,4;Ada;Lama;42;Profesional;3;KPR; profesional;38;1
108511;MAZDA CX-8;828800000;331520000;40,00%;0,04;497280000;20728634,44;48113322;24;43,1;Ada;Lama;37;Profesional;1;Milik Sendiri;Karyawan;38;1
108514; MAZDA CX-5;647700000;207264000;32,00%;0,08;440436000;12249428,21;42574787;36;28,8;Tidak Ada;Baru;30;Profesional;3;Milik Sendiri;Tidak Bekerja;100;0
108517;MAZDA MX-5;943300000;443351000;47,00%;0,08;499949000;10432625,2;16206531;48;64,4;Ada;Lama;48;Karyawan;2;KPR;Tidak Bekerja;33;1
108519;MAZDA 3;583800000;326928000;56,00%;0,06;256872000;4287732,04;39613554;60;10,8;Tidak Ada;Baru;44;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
108522;MAZDA 3;583800000;262710000;45,00%;0,04;321090000;5356942,475;19595095;60;27,3;Tidak Ada;Lama;45;Karyawan;1;KPR;Tidak Bekerja;93;0
108548;MAZDA CX-60;1188800000;534960000;45,00%;0,06;653840000;18179027,18;44323924;36;41,0;Tidak Ada;Baru;38;Profesional;3;KPR;Tidak Bekerja;68;0
108554;MAZDA CX-30;585500000;286895000;49,00%;0,06;298605000;4984343,275;7200839;60;69,2;Tidak Ada;Baru;46;Wiraswasta;1;Sewa;Wiraswasta;53;1
108555;MAZDA CX-8;828800000;323232000;39,00%;0,06;505568000;8438989,504;15508186;60;54,4;Tidak Ada;Baru;46;Karyawan;3;Orang Tua;Tidak Bekerja;63;0
108559;MAZDA CX-3;403300000;165353000;41,00%;0,08;237947000;3973852,379;6157258;60;64,5;Tidak Ada;Baru;28;Wiraswasta;0;Sewa;Wiraswasta;53;1
108562;MAZDA MX-5;943300000;518815000;55,00%;0,06;424485000;7085544,298;45857355;60;15,5;Tidak Ada;Lama;44;Profesional;3;Milik Sendiri;Tidak Bekerja;100;0
108571;MAZDA CX-30;585500000;339590000;58,00%;0,04;245910000;4102668,174;16405012;60;25,0;Tidak Ada;Baru;40;Karyawan;2;KPR;Tidak Bekerja;95;0
108572;MAZDA MX-5;943300000;396186000;42,00%;0,04;547114000;11407519,3;19410755;48;58,8;Tidak Ada;Baru;52;Karyawan;1;Sewa;Tidak Bekerja;63;0
108579; MAZDA CX-5;647700000;291465000;45,00%;0,06;356235000;9904572,597;28648344;36;34,6;Tidak Ada;Baru;26;Profesional;0;KPR; profesional;83;0
108583;MAZDA CX-30;585500000;222490000;38,00%;0,06;363010000;6059397,707;19838983;60;30,5;Tidak Ada;Baru;28;Karyawan;0;Sewa;Tidak Bekerja;80;0
108584;MAZDA CX-30;585500000;275185000;47,00%;0,08;310315000;6475460,677;17094952;48;37,9;Tidak Ada;Baru;54;Karyawan;3;Sewa;Tidak Bekerja;78;0
108592;MAZDA CX-3;403300000;141155000;35,00%;0,06;262145000;4375749,461;6521607;60;67,1;Tidak Ada;Lama;37;Wiraswasta;0;Sewa;Wiraswasta;51;1
108602;MAZDA MX-5;943300000;282990000;30,00%;0,08;660310000;18364574,97;25812082;36;71,1;Tidak Ada;Baru;35;Profesional;2;KPR; profesional;68;0
108609;MAZDA 6;717700000;373204000;52,00%;0,12;344496000;5759129,099;13808308;60;41,7;Tidak Ada;Baru;26;Karyawan;0;Sewa;Tidak Bekerja;63;0
108613;MAZDA 2;371100000;129885000;35,00%;0,04;241215000;4024338,594;5257465;60;76,5;Tidak Ada;Lama;26;Wiraswasta;0;Sewa;Tidak Bekerja;53;1
108616;MAZDA MX-30 EV;860000000;335400000;39,00%;0,08;524600000;10947026,96;19633042;48;55,8;Tidak Ada;Baru;29;Karyawan;1;Sewa;Tidak Bekerja;65;0
108618;MAZDA 6;717700000;265549000;37,00%;0,08;452151000;12575246,38;19847466;36;63,4;Tidak Ada;Lama;41;Karyawan;3;KPR;Tidak Bekerja;63;0
108620;MAZDA CX-3;403300000;197617000;49,00%;0,08;205683000;3435024,938;36233708;60;9,5;Tidak Ada;Baru;46;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
108643;MAZDA MX-5;943300000;320722000;34,00%;0,06;622578000;10392131,64;23254723;60;44,7;Tidak Ada;Lama;41;Profesional;1;Milik Sendiri;Tidak Bekerja;68;0
108649;MAZDA CX-60;1188800000;499296000;42,00%;0,08;689504000;11515115,18;22414208;60;51,4;Tidak Ada;Baru;29;Profesional;1;Milik Sendiri;Tidak Bekerja;68;0
108654;MAZDA 2;371100000;204105000;55,00%;0,06;166995000;2787496,543;5278620;60;52,8;Tidak Ada;Lama;39;Wiraswasta;0;Sewa;Wiraswasta;51;1
108655;MAZDA CX-3;403300000;133089000;33,00%;0,04;270211000;4508096,743;35905759;60;12,6;Tidak Ada;Baru;42;Profesional;1;KPR; profesional;98;0
108656;MAZDA 2;371100000;218949000;59,00%;0,08;152151000;3174992,564;12974702;48;24,5;Tidak Ada;Baru;23;Karyawan;1;KPR;Tidak Bekerja;93;0
108667;MAZDA CX-30;585500000;322025000;55,00%;0,04;263475000;4395715,901;6476868;60;67,9;Tidak Ada;Baru;27;Wiraswasta;0;Sewa;Tidak Bekerja;51;1
108668;MAZDA 2;371100000;122463000;33,00%;0,04;248637000;4148164,397;48732882;60;8,5;Tidak Ada;Baru;26;Profesional;1;KPR;Tidak Bekerja;98;0
108682; MAZDA CX-5;647700000;310896000;48,00%;0,08;336804000;5624821,396;8745436;60;64,3;Tidak Ada;Baru;43;Swasta Nasional;2;KPR;Tidak Bekerja;55;1
108690;MAZDA CX-30;585500000;263475000;45,00%;0,06;322025000;8953415,556;38781838;36;23,1;Tidak Ada;Baru;44;Profesional;1;KPR; profesional;100;0
108691;MAZDA 2;371100000;166995000;45,00%;0,06;204105000;5674829,227;40767894;36;13,9;Tidak Ada;Baru;37;Profesional;2;KPR;Tidak Bekerja;98;0
108692;MAZDA CX-30;585500000;327880000;56,00%;0,06;257620000;4300217,728;7742264;60;55,5;Tidak Ada;Baru;27;Wiraswasta;1;Sewa;Tidak Bekerja;51;1
108695;MAZDA CX-60;1188800000;380416000;32,00%;0,04;808384000;16855090,68;40224537;48;41,9;Tidak Ada;Lama;28;Profesional;0;KPR;Tidak Bekerja;68;0
108699;MAZDA MX-30 EV;860000000;335400000;39,00%;0,08;524600000;8761123,099;28576177;60;30,7;Tidak Ada;Baru;24;Profesional;0;KPR;Tidak Bekerja;85;0
108710;MAZDA CX-8;828800000;430976000;52,00%;0,08;397824000;6643890,651;11019453;60;60,3;Tidak Ada;Baru;37;Karyawan;1;Orang Tua;Karyawan;63;0
108718;MAZDA MX-5;943300000;490516000;52,00%;0,04;452784000;12585090,86;46797524;36;26,9;Tidak Ada;Baru;34;Profesional;1;Milik Sendiri;Karyawan;98;0
108739;MAZDA CX-30;585500000;316170000;54,00%;0,04;269330000;4493398,476;27294631;60;16,5;Ada;Baru;37;Profesional;2;KPR;Karyawan;68;0
108740;MAZDA MX-30 EV;860000000;421400000;49,00%;0,04;438600000;12190847,85;47412356;36;25,7;Tidak Ada;Lama;33;Profesional;2;Milik Sendiri;Tidak Bekerja;100;0
108741;MAZDA 3;583800000;186816000;32,00%;0,06;396984000;11037536,59;18458779;36;59,8;Tidak Ada;Lama;35;Karyawan;3;KPR;Tidak Bekerja;63;0
108742;MAZDA 2;371100000;207816000;56,00%;0,08;163284000;2726937,141;43349216;60;6,3;Tidak Ada;Baru;50;Profesional;3;Milik Sendiri;Karyawan;100;0
108763; MAZDA CX-5;647700000;265557000;41,00%;0,04;382143000;10621630,57;21699213;36;48,9;Tidak Ada;Baru;42;Profesional;3;KPR;Tidak Bekerja;68;0
108767;MAZDA 2;371100000;111330000;30,00%;0,06;259770000;7222509,926;47522090;36;15,2;Tidak Ada;Baru;26;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
108769;MAZDA MX-30 EV;860000000;507400000;59,00%;0,12;352600000;9812574,736;17431190;36;56,3;Ada;Baru;49;Karyawan;1;Orang Tua;Tidak Bekerja;35;1
108779;MAZDA CX-60;1188800000;713280000;60,00%;0,04;475520000;7933393,397;13342820;60;59,5;Tidak Ada;Baru;38;Karyawan;1;Orang Tua;Swasta Nasional;63;0
108788;MAZDA CX-9;955500000;535080000;56,00%;0,04;420420000;17524799,89;38353537;24;45,7;Tidak Ada;Baru;26;Profesional;1;Milik Sendiri; profesional;68;0
108801;MAZDA MX-30 EV;860000000;455800000;53,00%;0,04;404200000;8427712,143;15602728;48;54,0;Tidak Ada;Baru;47;Karyawan;2;Orang Tua;Tidak Bekerja;63;0
108802;MAZDA MX-30 EV;860000000;481600000;56,00%;0,04;378400000;7889773,07;25727394;48;30,7;Tidak Ada;Lama;28;Profesional;0;KPR;Tidak Bekerja;83;0
108810;MAZDA CX-60;1188800000;582512000;49,00%;0,04;606288000;12641318,01;39749255;48;31,8;Ada;Baru;41;Profesional;3;KPR;Tidak Bekerja;53;1
108811; MAZDA CX-5;647700000;200787000;31,00%;0,06;446913000;7459914,623;11973047;60;62,3;Ada;Baru;25;Karyawan;0;Orang Tua;Swasta Nasional;33;1
108813;MAZDA CX-9;955500000;391755000;41,00%;0,08;563745000;15678904,33;32089932;36;48,9;Tidak Ada;Baru;35;Profesional;2;KPR;Tidak Bekerja;68;0
108814;MAZDA 6;717700000;394735000;55,00%;0,06;322965000;5390962,73;47734000;60;11,3;Tidak Ada;Baru;53;Profesional;2;Milik Sendiri;Tidak Bekerja;100;0
108825;MAZDA 6;717700000;409089000;57,00%;0,04;308611000;6434647,878;10596581;48;60,7;Tidak Ada;Baru;30;Karyawan;2;Orang Tua;Swasta Nasional;63;0
108826; MAZDA CX-5;647700000;239649000;37,00%;0,04;408051000;6807766,464;48084534;60;14,2;Tidak Ada;Baru;30;Profesional;2;Milik Sendiri;Tidak Bekerja;98;0
108830;MAZDA CX-3;403300000;193584000;48,00%;0,08;209716000;5832631,953;44816566;36;13,0;Tidak Ada;Baru;53;Profesional;2;KPR; profesional;98;0
108834;MAZDA 6;717700000;416266000;58,00%;0,06;301434000;6287570,86;46732025;48;13,5;Ada;Baru;46;Profesional;2;KPR;Karyawan;68;0
108852; MAZDA CX-5;647700000;349758000;54,00%;0,04;297942000;8281271,295;29229293;36;28,3;Tidak Ada;Lama;33;Profesional;2;KPR;Tidak Bekerja;98;0
108887;MAZDA MX-30 EV;860000000;438600000;51,00%;0,04;421400000;8786338,191;26822764;48;32,8;Ada;Baru;30;Profesional;1;Milik Sendiri; profesional;53;1
108901;MAZDA MX-5;943300000;292423000;31,00%;0,04;650877000;13571014,34;25445462;48;53,3;Tidak Ada;Baru;24;Profesional;1;Milik Sendiri; profesional;68;0
108908;MAZDA CX-60;1188800000;641952000;54,00%;0,08;546848000;9132677,553;19073258;60;47,9;Tidak Ada;Baru;33;Karyawan;3;Orang Tua;Tidak Bekerja;63;0
108910;MAZDA CX-8;828800000;306656000;37,00%;0,04;522144000;10886886,02;26702021;48;40,8;Tidak Ada;Baru;32;Profesional;3;Milik Sendiri;Tidak Bekerja;70;0
108920;MAZDA CX-9;955500000;535080000;56,00%;0,08;420420000;7021256,906;11622529;60;60,4;Tidak Ada;Baru;29;Karyawan;0;KPR;Swasta Nasional;63;0
108922;MAZDA 3;583800000;175140000;30,00%;0,04;408660000;17034595,7;48527159;24;35,1;Ada;Baru;34;Profesional;2;KPR;Karyawan;53;1
108929;MAZDA 3;583800000;198492000;34,00%;0,12;385308000;10722812,1;26126261;36;41,0;Tidak Ada;Baru;47;Profesional;2;Milik Sendiri;Tidak Bekerja;70;0
108930;MAZDA 3;583800000;338604000;58,00%;0,08;245196000;4094914,867;5903386;60;69,4;Tidak Ada;Baru;33;Wiraswasta;2;Sewa;Wiraswasta;53;1
108937;MAZDA CX-3;403300000;193584000;48,00%;0,04;209716000;5829037,5;49497897;36;11,8;Tidak Ada;Baru;27;Profesional;1;KPR;Karyawan;98;0
108938;MAZDA MX-5;943300000;462217000;49,00%;0,06;481083000;13375781,43;41302060;36;32,4;Tidak Ada;Baru;44;Profesional;1;KPR;Tidak Bekerja;85;0
108943;MAZDA CX-9;955500000;458640000;48,00%;0,06;496860000;13814436,93;29392998;36;47,0;Ada;Baru;45;Profesional;3;KPR;Tidak Bekerja;38;1
108948;MAZDA CX-8;828800000;348096000;42,00%;0,06;480704000;8023957,234;33857170;60;23,7;Tidak Ada;Baru;50;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
108953;MAZDA CX-30;585500000;345445000;59,00%;0,06;240055000;6674364,323;20561194;36;32,5;Tidak Ada;Baru;29;Profesional;1;Milik Sendiri;Tidak Bekerja;85;0
108956;MAZDA 6;717700000;337319000;47,00%;0,04;380381000;6346130,791;30811941;60;20,6;Tidak Ada;Baru;42;Profesional;1;Milik Sendiri; profesional;98;0
108965;MAZDA CX-30;585500000;228345000;39,00%;0,06;357155000;7449847,63;18804003;48;39,6;Tidak Ada;Baru;47;Karyawan;2;KPR;Swasta Nasional;78;0
108985;MAZDA 2;371100000;129885000;35,00%;0,08;241215000;6708683,727;26839335;36;25,0;Ada;Lama;51;Profesional;3;Milik Sendiri;Tidak Bekerja;70;0
108986;MAZDA CX-3;403300000;153254000;38,00%;0,08;250046000;4175912,669;12677579;60;32,9;Tidak Ada;Baru;41;Karyawan;3;Orang Tua;Swasta Nasional;80;0
108987;MAZDA MX-30 EV;860000000;447200000;52,00%;0,08;412800000;6893998,504;40165400;60;17,2;Tidak Ada;Lama;27;Profesional;1;KPR;Karyawan;98;0
108990;MAZDA 2;371100000;115041000;31,00%;0,04;256059000;4271990,2;42429139;60;10,1;Tidak Ada;Baru;44;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
108991;MAZDA CX-8;828800000;455840000;55,00%;0,08;372960000;6228647,485;48224563;60;12,9;Ada;Baru;53;Profesional;2;KPR;Karyawan;68;0
108993;MAZDA 3;583800000;350280000;60,00%;0,04;233520000;3895958,164;40841366;60;9,5;Tidak Ada;Baru;46;Profesional;1;KPR; profesional;98;0
109000;MAZDA CX-3;403300000;189551000;47,00%;0,04;213749000;3566106,379;13013219;60;27,4;Tidak Ada;Baru;39;Karyawan;3;KPR;Swasta Nasional;93;0
109001; MAZDA CX-5;647700000;278511000;43,00%;0,06;369189000;6162538,167;31811506;60;19,4;Tidak Ada;Baru;54;Profesional;2;Milik Sendiri;Tidak Bekerja;100;0
109012;MAZDA 3;583800000;274386000;47,00%;0,06;309414000;5164768,139;9412331;60;54,9;Tidak Ada;Lama;23;Swasta Nasional;1;Sewa;Tidak Bekerja;55;1
109014;MAZDA MX-5;943300000;330155000;35,00%;0,06;613145000;17047564,57;32864808;36;51,9;Tidak Ada;Lama;29;Profesional;1;Milik Sendiri; profesional;70;0
109015;MAZDA MX-5;943300000;292423000;31,00%;0,08;650877000;13582096,96;20438840;48;66,5;Tidak Ada;Baru;46;Profesional;2;KPR; profesional;70;0
109021;MAZDA CX-30;585500000;234200000;40,00%;0,08;351300000;5866912,971;8207919;60;71,5;Tidak Ada;Lama;55;Swasta Nasional;2;Sewa;Tidak Bekerja;57;1
109037;MAZDA MX-5;943300000;547114000;58,00%;0,08;396186000;11018744,98;22548632;36;48,9;Tidak Ada;Baru;45;Profesional;3;Milik Sendiri;Karyawan;70;0
109042;MAZDA CX-30;585500000;345445000;59,00%;0,04;240055000;4004985,599;6993932;60;57,3;Tidak Ada;Lama;35;Wiraswasta;0;Sewa;Wiraswasta;51;1
109044;MAZDA CX-9;955500000;544635000;57,00%;0,04;410865000;6854714,161;11151858;60;61,5;Tidak Ada;Baru;33;Karyawan;2;Sewa;Swasta Nasional;63;0
109046;MAZDA 2;371100000;144729000;39,00%;0,04;226371000;3776686,988;15281277;60;24,7;Tidak Ada;Baru;54;Karyawan;3;Sewa;Tidak Bekerja;93;0
109064;MAZDA CX-9;955500000;525525000;55,00%;0,08;429975000;7180830,927;49036853;60;14,6;Tidak Ada;Baru;23;Profesional;0;Milik Sendiri;Tidak Bekerja;98;0
109084;MAZDA MX-30 EV;860000000;292400000;34,00%;0,04;567600000;9469620,819;26338514;60;36,0;Tidak Ada;Baru;36;Profesional;2;Milik Sendiri;Tidak Bekerja;83;0
109086;MAZDA 2;371100000;159573000;43,00%;0,08;211527000;3532623,114;43209731;60;8,2;Tidak Ada;Baru;42;Profesional;2;KPR;Karyawan;98;0
109092;MAZDA MX-30 EV;860000000;378400000;44,00%;0,06;481600000;10045628,98;44933403;48;22,4;Tidak Ada;Lama;44;Profesional;2;Milik Sendiri;Karyawan;98;0
109093;MAZDA CX-30;585500000;298605000;51,00%;0,06;286895000;4788878,833;7011498;60;68,3;Tidak Ada;Baru;48;Wiraswasta;2;Sewa;Tidak Bekerja;51;1
109100;MAZDA 2;371100000;215238000;58,00%;0,04;155862000;2600341,861;29305963;60;8,9;Tidak Ada;Lama;25;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
109101;MAZDA CX-60;1188800000;356640000;30,00%;0,04;832160000;17350828,64;28323844;48;61,3;Tidak Ada;Baru;24;Profesional;1;Milik Sendiri; profesional;68;0
109110;MAZDA MX-5;943300000;471650000;50,00%;0,12;471650000;7884832,45;12249488;60;64,4;Tidak Ada;Baru;44;Karyawan;3;KPR;Tidak Bekerja;63;0
109114;MAZDA CX-3;403300000;193584000;48,00%;0,06;209716000;3500599,569;6227066;60;56,2;Tidak Ada;Baru;48;Wiraswasta;2;Sewa;Wiraswasta;53;1
109126;MAZDA CX-60;1188800000;630064000;53,00%;0,06;558736000;11654598,33;28206155;48;41,3;Tidak Ada;Baru;25;Profesional;1;KPR;Tidak Bekerja;70;0
109152;MAZDA MX-5;943300000;528248000;56,00%;0,04;415052000;6924568,464;12489603;60;55,4;Tidak Ada;Baru;37;Karyawan;1;Sewa;Tidak Bekerja;65;0
109162;MAZDA CX-30;585500000;251765000;43,00%;0,04;333735000;9276134,535;43355664;36;21,4;Tidak Ada;Baru;26;Profesional;1;KPR; profesional;100;0
109167;MAZDA CX-3;403300000;157287000;39,00%;0,06;246013000;4106472,571;41281997;60;9,9;Tidak Ada;Lama;45;Profesional;3;KPR;Tidak Bekerja;98;0
109168;MAZDA CX-9;955500000;343980000;36,00%;0,08;611520000;10212737,32;15440061;60;66,1;Tidak Ada;Baru;45;Karyawan;3;KPR;Karyawan;63;0
109169;MAZDA 3;583800000;210168000;36,00%;0,08;373632000;10391472;36294629;36;28,6;Ada;Lama;25;Profesional;0;Milik Sendiri; profesional;68;0
109179;MAZDA CX-3;403300000;169386000;42,00%;0,08;233914000;6505627,948;39322473;36;16,5;Tidak Ada;Baru;33;Profesional;2;Milik Sendiri;Tidak Bekerja;100;0
109184;MAZDA CX-3;403300000;161320000;40,00%;0,06;241980000;4039153,349;6251155;60;64,6;Tidak Ada;Baru;48;Wiraswasta;2;Sewa;Tidak Bekerja;51;1
109191;MAZDA CX-60;1188800000;546848000;46,00%;0,08;641952000;26770295,7;48637704;24;55,0;Tidak Ada;Baru;39;Profesional;1;KPR; profesional;68;0
109192;MAZDA CX-3;403300000;125023000;31,00%;0,06;278277000;4645026,351;7426347;60;62,5;Tidak Ada;Baru;48;Wiraswasta;2;Sewa;Tidak Bekerja;51;1
109193;MAZDA CX-3;403300000;181485000;45,00%;0,08;221815000;3704438,658;6676670;60;55,5;Tidak Ada;Baru;41;Wiraswasta;0;Sewa;Wiraswasta;51;1
109196;MAZDA 2;371100000;196683000;53,00%;0,06;174417000;2911385,278;9511081;60;30,6;Tidak Ada;Lama;39;Swasta Nasional;3;Sewa;Tidak Bekerja;70;0
109206;MAZDA CX-3;403300000;161320000;40,00%;0,04;241980000;6725812,5;47880614;36;14,0;Ada;Lama;24;Profesional;1;Milik Sendiri;Karyawan;68;0
109210;MAZDA CX-8;828800000;381248000;46,00%;0,08;447552000;7474376,983;25918708;60;28,8;Tidak Ada;Baru;37;Profesional;3;KPR;Karyawan;100;0
109244;MAZDA CX-9;955500000;439530000;46,00%;0,06;515970000;8612620,685;26544814;60;32,4;Tidak Ada;Baru;45;Profesional;3;Milik Sendiri;Tidak Bekerja;83;0
109249;MAZDA 6;717700000;315788000;44,00%;0,06;401912000;6708753,619;46898989;60;14,3;Tidak Ada;Baru;52;Profesional;2;Milik Sendiri;Tidak Bekerja;98;0
109273;MAZDA 3;583800000;274386000;47,00%;0,06;309414000;6454024,596;21897728;48;29,5;Tidak Ada;Baru;30;Profesional;1;KPR;Karyawan;98;0
109276;MAZDA MX-30 EV;860000000;438600000;51,00%;0,06;421400000;7034049,183;35756070;60;19,7;Tidak Ada;Baru;43;Profesional;1;KPR;Karyawan;98;0
109281;MAZDA MX-5;943300000;537681000;57,00%;0,04;405619000;6767191,908;38964240;60;17,4;Tidak Ada;Baru;29;Profesional;0;Milik Sendiri;Tidak Bekerja;98;0
109287;MAZDA CX-30;585500000;351300000;60,00%;0,04;234200000;3907303,023;5898448;60;66,2;Tidak Ada;Baru;41;Wiraswasta;2;Sewa;Tidak Bekerja;51;1
109297;MAZDA CX-30;585500000;210780000;36,00%;0,04;374720000;6251684,837;38868445;60;16,1;Tidak Ada;Baru;33;Profesional;2;KPR;Tidak Bekerja;98;0
109298; MAZDA CX-5;647700000;362712000;56,00%;0,08;284988000;7926100,608;35111760;36;22,6;Tidak Ada;Baru;30;Profesional;3;KPR;Karyawan;98;0
109306;MAZDA 2;371100000;178128000;48,00%;0,04;192972000;3219470,875;5827212;60;55,2;Tidak Ada;Baru;53;Wiraswasta;0;Sewa;Wiraswasta;51;1
